trading_date,sector_index_id,index_name,close,source,source_reference,coverage_start,coverage_end,methodology,sector_context_version
2024-12-04,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,26331.4,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2024-12-05,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,26474.55,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2024-12-06,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,26502.15,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2024-12-09,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,26532.4,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2024-12-10,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,26640.05,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2024-12-11,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,26688.3,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2024-12-12,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,26592.7,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2024-12-13,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,26665.25,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2024-12-16,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,26647.15,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2024-12-17,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,26233,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2024-12-18,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,25910.7,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2024-12-19,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,25628.85,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2024-12-20,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,25238.95,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2024-12-23,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,25361.75,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2024-12-24,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,25310.4,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2024-12-26,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,25381.7,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2024-12-27,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,25377.05,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2024-12-30,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,25170.15,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2024-12-31,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,25105.85,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-01-01,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,25226.5,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-01-02,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,25756.15,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-01-03,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,25626,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-01-06,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,25138.45,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-01-07,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,25288.95,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-01-08,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,25064.65,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-01-09,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,24826,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-01-10,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,24436.6,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-01-13,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,24041.5,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-01-14,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,24502.9,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-01-15,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,24487.8,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-01-16,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,24873.05,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-01-17,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,24575.2,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-01-20,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,24819.95,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-01-21,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,24395.1,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-01-22,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,24409.25,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-01-23,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,24419.35,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-01-24,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,24242.25,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-01-27,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,23992.55,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-01-28,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,24367.7,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-01-29,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,24755.35,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-01-30,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,24823.45,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-01-31,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,24970.15,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-02-01,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,24837.35,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-02-03,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,24809.8,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-02-04,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,25351.35,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-02-05,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,25397.65,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-02-06,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,25323.05,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-02-07,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,25235.05,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-02-10,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,25025.2,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-02-11,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,24567.95,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-02-12,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,24727.1,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-02-13,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,24919.5,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-02-14,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,24747.45,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-02-17,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,24826.15,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2024-11-20_2025-02-17.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-02-18,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,24817.15,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-02-19,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,25014.8,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-02-20,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,24978.65,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-02-21,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,24858.65,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-02-24,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,24638.55,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-02-25,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,24639.45,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-02-27,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,24802.6,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-02-28,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,24485.75,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
2025-03-03,NIFTY_FINANCIAL_SERVICES_25_50,NIFTY FINSRV25 50,24492.1,NSE_OFFICIAL_HISTORICAL_OR_INDICES_HISTORY,https://www.nseindia.com/reports-indices-historical-index-data#NIFTY_FINANCIAL_SERVICES_25_50_2025-02-18_2025-05-18.json,2021-09-07,2026-09-07,OFFICIAL_NSE_SECTOR_INDEX_CLOSE_NO_FORWARD_FILL,SECTOR_CONTEXT_V1
